css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,,
https://www.tiktok.com/@bukanartisindia,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/1726574df90b1a57e92edb4d6f7b4c63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0625611&x-expires=1755828000&x-signature=cStrjYHOxhW0hakuaPE1pmxL%2F34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bukan artis india,aa siyap,2/13/2023,2,,,,,,,,,,,
https://www.tiktok.com/@mriyti1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5ad3f1ad6d758dd3c1b1dbdb1cdd8c76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=712a412f&x-expires=1755828000&x-signature=HvLEqz10jIf9eR28XiRmhtn4FOI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,emiayam,shopee nya ada gk kak,4/7/2023,2,,,,,,,,,,,
https://www.tiktok.com/@izzatulmaula24,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8781e4faf84d2982f91b6a439c08d139~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ebabc4ba&x-expires=1755828000&x-signature=w4n%2F4I3Am1u21b8pIPDUvST%2FZQc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nisa,"aku dpt harga 5k , cuanki yg 12 pcs,tp gtw beneran apa gk , semoga beneran 😆",5/15/2023,0,,,,,,,,,,,
https://www.tiktok.com/@moms_alysa28,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0fc338acec9fa5b54bdbc71b57728e5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b546603f&x-expires=1755828000&x-signature=cPEzmleXh2zUT6KeNDbyY4XN6A8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Alysa when,kira2 expire y sampe kapan kak?,6/27/2023,0,,,,,,,,,,,
https://www.tiktok.com/@moniika028,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/97615cf1769b460a5d06486e98ca7aad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff53ddfc&x-expires=1755828000&x-signature=nGlzs0HCTmyxR2SvZ984bdZkdxI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Moniika,boci 5000 ongkir 15ribuu kamahalan ongkir 😂😂,2/2/2023,2,,,,,,,,,,,
https://www.tiktok.com/@mamanyacaca101,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5be367b55761d7739dff9291f65f70a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cdca06ea&x-expires=1755828000&x-signature=dkhQcspMNcQXmOma%2FMLsmT%2FpKWU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mamanyacaca101,pingin beli tpi ongkirnya kok mahal bngt,3/31/2023,1,,,,,,,,,,,
https://www.tiktok.com/@mamadirga87,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/28ee241c7fce81c38e5c58f7d3eb0943~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee4e6d15&x-expires=1755828000&x-signature=baFRYunB7RahKr%2BlAhgdwEtO1pA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Retno_Dharaka,bisa mix seblak dn cuanki?,1/30/2023,1,,,,,,,,,,,
https://www.tiktok.com/@dwikasa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e36ba14bd72b0277ae48abce3a6f5ce7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e22b67b&x-expires=1755828000&x-signature=stEVRAYOKzhNqrx1UbWTxo%2Fz3bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dwikasa,mau co lihat ongkir 😳,2/20/2023,0,,,,,,,,,,,
https://www.tiktok.com/@indriyani24,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1ca8b4510f06b0230cfafac09eb27be4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8828810&x-expires=1755828000&x-signature=mJ%2Ff2AMSzsOnbKlAEu1I7NzYKXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Indriyanii,udah beli 2x enak banget apalagi pas musim ujan,1/28/2023,2,,,,,,,,,,,
https://www.tiktok.com/@tri_rahma_kedasbeauty,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/41e4fff86dacef32ebc75163cedaba40~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5849c5d&x-expires=1755828000&x-signature=c3WqoaH%2BPM63nb0tXc365HZGdXg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Tri_rahma,"aku udah co, kak paket bundling bakso Aci nya di tunggu sampai ni gak sabar pengin cobain",3/2/2023,0,,,,,,,,,,,
https://www.tiktok.com/@kikyyyat,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e6648666bc890cdaf989fbd4ddb1071b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39151262&x-expires=1755828000&x-signature=muT9dVKkrKhIsMp%2BjYJGTRThjbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kiky,ongkirnya membuatku mundur buat cekout😭🙏,3/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@charlinncharlina,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/841eb4590ba0814fa76b31ae64457182~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e41cd73f&x-expires=1755828000&x-signature=gNHKSu6roHNGwstnhFSrNyxizpw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,CARLINN CARLINA,cara masak gimana,5/4/2023,1,,,,,,,,,,,
https://www.tiktok.com/@vie.faann,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/de707d0276740925a9c11f4445e004f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=097b3529&x-expires=1755828000&x-signature=BDl%2BLCeWh%2FpUDO%2Buwm3qhpVaExg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zunaira,ongkir gretong😂,2/20/2023,0,,,,,,,,,,,
https://www.tiktok.com/@nurl_syfka,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26fccc3e95c48038165bf36f95b55a3c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=275b17b6&x-expires=1755828000&x-signature=3MRChsgCVYbjziSR%2Fcz2B8huqic%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nurul Syafika,isi 1 pcs acinya apa aja,4/10/2023,2,,,,,,,,,,,
https://www.tiktok.com/@idarosida140,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd9b02ffb6e5fda8b44ddf0d8d448eeb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f52c95f6&x-expires=1755828000&x-signature=M1lYpQIUQF82sXCNqFcKR%2Bm2rBI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ida rosida,pertama ga ongkir yg ke 2 mau ko ada ongkir,6/12/2023,0,,,,,,,,,,,
https://www.tiktok.com/@ndaa_bunda27,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nda_bunda,bismillah ibu hamil pengen bakso Aci.. 1 aja GK papa deh biar ga ngiler 😔,3/6/2023,1,,,,,,,,,,,
https://www.tiktok.com/@preloved_inyou,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/916db587186b8ef00cf4a0e628e55b44~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5ba37a40&x-expires=1755828000&x-signature=aijCGYgA38EDEF3J2rmZLFnZjA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Firka Collection,isiannyaa bakso aci nya apa ka pemgiriman dri mana?,2/26/2023,1,,,,,,,,,,,
https://www.tiktok.com/@qqqielaaa_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b01347999e86f7f9ecd57a931658e572~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=746f0267&x-expires=1755828000&x-signature=c%2FikS8Jw9OEB%2B7Ufnj%2FY7Ik9BaA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,qelllaa,udh pesen beberapa hari kmrin tpi blm di antr jga😭😭😭😭,4/7/2023,1,,,,,,,,,,,
https://www.tiktok.com/@user2816249639472,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/43ae45854d64461ba6d62cbbaef68939~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4805514&x-expires=1755828000&x-signature=75QpXyo0EZ1AqzjqcmUECTlvlOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,rosifat,Alhamdulillah udah beli yg ke 3 kalinya anak2 pada suka g ada boswn2nya mkn bakso aci,6/4/2023,0,,,,,,,,,,,
https://www.tiktok.com/@fikatriwulandari,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5f9b569d4d863c06b18b75948c8953fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=056acc28&x-expires=1755828000&x-signature=dXkqPpuUD1LAMtT5fRoYhCaiAlg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Fika Tri Wulandari,Iya ka mix sama seblak atau 3 varian ka supaya bisa nikmatin semuanya,3/27/2023,1,,,,,,,,,,,
https://www.tiktok.com/@isur745,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3026e85f72233d46f41287935d6cf53e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8f70605d&x-expires=1755828000&x-signature=I7t3G1c6lmpk%2FMG7KGlcKgBxq5s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,jajanan pasar,sumpah belum beli baso aci abah aceng. di singaparna ada baso aci Cihaur 😅,6/1/2023,0,,,,,,,,,,,
https://www.tiktok.com/@asyifaazdkiah,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cb525e5993064c91679aaff76c595612~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5905caba&x-expires=1755828000&x-signature=SUyvCtjDHP0xcxVdksSjS8jrW8g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Asyifa Azdkiah Haqiqi,"kaaa mau beli tapi campur campur seblak, cuangki, bakso aci jadi 1 bisa nggak si?",3/30/2023,1,,,,,,,,,,,
https://www.tiktok.com/@lifia145,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0895d0954ae9386e727a699bfc27e9bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=47c813d6&x-expires=1755828000&x-signature=xo4%2FkLQ3A498ywJDmlKJ9GCSgDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Aprilia Susanti,mix cuangki boci seblak adain donk,2/18/2023,0,,,,,,,,,,,
https://www.tiktok.com/@mamaceuceu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c50b028f5e4a4ee985e92141e3ccbc35~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=34d415c9&x-expires=1755828000&x-signature=e%2F9HxHkJQTao9QRVkHVppMqKISk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@ceuceu♥️,Sudah 3x co rasanya emang mantul ada jeruk sambalnya👍👍,2/17/2023,2,,,,,,,,,,,
https://www.tiktok.com/@fajaraghaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7796d9cb9ba7fa161e0515d598ed0e60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8890d46f&x-expires=1755828000&x-signature=vY6nrPXKCr3%2BDSwuNSBB6paBqrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,fajaraghaa,Asek,2/19/2023,0,,,,,,,,,,,
https://www.tiktok.com/@nuna_yoonji03,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58b836be1e930e196db3227f5b70abe6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1edc195&x-expires=1755828000&x-signature=RYIGstVxtVjrNx7q4jcTIkYOnG0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,iyonaaa🌷,kk buat paket mix boci sama seblak dong AQ pengen banget ini🥺,3/5/2023,1,,,,,,,,,,,
https://www.tiktok.com/@pojiyh,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/73be7c045fac6d51c10eae771d8f57b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=63ea0200&x-expires=1755828000&x-signature=ceI1qjDDGljLp2gP8n7a5nsTncI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,pojiyh,ingin,4/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@ayyaaajejep,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14e75b96593a3f8834c8d0cdb367c0e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4778e021&x-expires=1755828000&x-signature=1fLTMzBCJJqa%2FTallah5b8X%2FI54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,niaaaa,,4/1/2023,0,,,,,,,,,,,
https://www.tiktok.com/@riasusanti397,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4d5a669373b8688023045fb47b7f15a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e45d2f3&x-expires=1755828000&x-signature=wfcOIqa1KJSBYHRUoCh22GChQGs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,NABITA,ngene Iki po piyee to nduk,2/5/2023,1,,,,,,,,,,,
https://www.tiktok.com/@noodlesloved,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b1fbf43ee23513bcc10d7a5844b5af1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0cc50a7f&x-expires=1755828000&x-signature=wQAhMSpVD0iwzztW8gmw6Neoo%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,indomieseleraku,hayanggg,3/27/2023,2,,,,,,,,,,,
https://www.tiktok.com/@neyshraaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f1c96f9161ac2fc5084571fa38528189~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9143c4e4&x-expires=1755828000&x-signature=J0oaPu5KE4yEaHL7PzA%2BRqvaHJw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝓃ℯ𝓎𝓈𝒶𝒻𝒶𝓊𝓏𝒾𝓎𝒶,4 rebu,4/17/2023,1,,,,,,,,,,,
https://www.tiktok.com/@strawberry.jc,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/fef53298f09718725d6d71e03855893e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a354a345&x-expires=1755828000&x-signature=F2oJzorz65pKnJC1y95yfmLWFB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Lya🧚‍♀️,yang tumbas e,5/12/2023,0,,,,,,,,,,,
https://www.tiktok.com/@lufiiiic,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/042b2d74df11f2e38e5fd9e9ef2acbe5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc363e7b&x-expires=1755828000&x-signature=uAfNP3D0z2KDLm%2B0K8l4BDBf4o4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lufiiii,bapanya aceng jualan ya,3/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@pitrihu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/356b03aa61232ee95c89cf0bcdc74401~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=10232ada&x-expires=1755828000&x-signature=%2BDTRjpLx9Xb%2BL4vL8a%2BoqYvf3T0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,AquaBliss,,4/2/2023,0,,,,,,,,,,,
https://www.tiktok.com/@ondebulat,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad9bf0e7a488a4634a8285e060ef0a04~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3bb6c377&x-expires=1755828000&x-signature=tU2bgaAg4DcY%2BR0qlY83g7KCjhE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,naireng,,3/31/2023,0,,,,,,,,,,,
https://www.tiktok.com/@desynv_,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/267a021b518f17fd79ff94b64b44adee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e98d518c&x-expires=1755828000&x-signature=Qnc9UhL69%2F%2FNN35W%2B%2FyxgB58V28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,d,,2/19/2023,0,,,,,,,,,,,
https://www.tiktok.com/@sitiiriyaa91,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c4afb43a221af39db9551bedaa8cce0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1ae2e63&x-expires=1755828000&x-signature=RuWyJQllup3P0Uk7jS7baahVmoA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,OKTOBERUNTUNG 🪄,,2/18/2023,0,,,,,,,,,,,
https://www.tiktok.com/@bombardiloooooooo,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d1c9265b9f875e90c08114b8ec645fa4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a65ac03&x-expires=1755828000&x-signature=pkRZ9tTEOAcuQRhbsnGsLKQYIlk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bombardiloooooooo,beli yu udunan,3/24/2023,2,,,,,,,,,,,
https://www.tiktok.com/@vyalin123_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/5622d8275acb50e291dfda3676237134~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b7a8de2b&x-expires=1755828000&x-signature=f3O%2BnxMNA%2FHSSBSdW21TXPK%2Fu3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,via berlin,woe urunan tuku Iki,3/30/2023,1,,,,,,,,,,,
https://www.tiktok.com/@naaaaaaaaaaaaaaaaa29,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c21d44c4b76943ffe210f32783678014~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca2d491f&x-expires=1755828000&x-signature=1tPJhliQc5jjFwocFXXWip%2FzjFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Libra,,3/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@iisnaa3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/68d65609ab2f0f2e7aa55f18ed583eb6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a23c35b5&x-expires=1755828000&x-signature=Qgv46BARR5YtX7dzOZQ7OYc3R70%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dewii,,3/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@istrinyakimseokjinn,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e600dad8d11010248d2e8a9ef7b4b22f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58a27ef9&x-expires=1755828000&x-signature=LNNKxBobMOZipDhzzwY0Tm8dzAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,seokjinwife,🥺,2/17/2023,1,,,,,,,,,,,
https://www.tiktok.com/@mbak_ndu22,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a1565b3aa33a07bbb8eae0e133c95e7f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=232dda67&x-expires=1755828000&x-signature=oCGJQ64marXISpFkLBFiGptP64Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ndu22,,2/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@zqyaaaaaaaaaaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/27fa2255bed20ccb13e427b24a94bcee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=905fdaaa&x-expires=1755828000&x-signature=wKUs7z6uwCigTuUVvme3klbEibk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dola💓,,2/1/2023,1,,,,,,,,,,,
https://www.tiktok.com/@heppy.shandy,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e4a919fe227fb312262b3488503e665~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1966d2&x-expires=1755828000&x-signature=ECpgEUu9aFbj9t1Xbh16pShdGqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Heppy Shandy,🥰,20-Jun,0,,,,,,,,,,,
https://www.tiktok.com/@mr.j_996,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7df6663b9e6092747da0f1e9624c13c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5a0d3a94&x-expires=1755828000&x-signature=XwUilug0jfPowA%2B5cErgpnRGLS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,JeRyko OLShop.,😁,11-May,0,,,,,,,,,,,
https://www.tiktok.com/@hartati0457,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7381105240027889670~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f36a735&x-expires=1755828000&x-signature=AREhLWdmDEK9e5avMZm%2BVQrisgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hartati S,😁,13-Apr,0,,,,,,,,,,,
https://www.tiktok.com/@zhea8819,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/be9ca77ce20920d508d49a4e07ef8494~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc8c2655&x-expires=1755828000&x-signature=586eW4SdxkucXdUqgVqI5f3HKdI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zhea,😁,4-Apr,0,,,,,,,,,,,
https://www.tiktok.com/@diniowel,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a9fe05ccea818eb5e3b768b999f4e0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a587312a&x-expires=1755828000&x-signature=bh7o%2B%2Fr30TVI06Yre90vG8guR0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,diniowel,😂,17-Feb,0,,,,,,,,,,,
https://www.tiktok.com/@ini_thanitata28,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b85317d63baf19edfc0b0f75a4f4cb0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14ccc16c&x-expires=1755828000&x-signature=GEJVmhamkdbR1jjZE8qELLU5%2B9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ini_thanitata28,😳😳,6/13/2023,0,,,,,,,,,,,
https://www.tiktok.com/@baksosonyjakarta,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fda6054f5a64fc13bb2017f90626c1c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=68d099a7&x-expires=1755828000&x-signature=khi4070GJg%2BTrHzpYH7yb%2BuHMx8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Distributor Bakso Sony,🥰🥰🥰,6/5/2023,0,,,,,,,,,,,
https://www.tiktok.com/@fitry346,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7b6ef26b8a08f497a89a25e32e6257e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e80220f7&x-expires=1755828000&x-signature=AkQXO%2FkPt6Ug%2BDVE06MjOEpSqjw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Fitry,🥰🥰🥰,5/30/2023,0,,,,,,,,,,,
https://www.tiktok.com/@kapalferri,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b36e12018824d5f415d6c72f7c816e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=56c43066&x-expires=1755828000&x-signature=7z2VpZEViDnnbyJDYMwxgQBjktc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ferry happy😽,,5/29/2023,0,,,,,,,,,,,
https://www.tiktok.com/@mi2n_05,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec4152a8cd2fd3979496ae4ec0aceaad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8673ad20&x-expires=1755828000&x-signature=p%2BvqjpgEqeqTvDXZR2N0gsGLWL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,M2N,🥰🥰🥰🥰,5/22/2023,0,,,,,,,,,,,
https://www.tiktok.com/@kuejahe07,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f977ec15ca7a71d959ee8bb379dd0a5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eab4691f&x-expires=1755828000&x-signature=2vgRjohyW39%2BTndAFsyxGtWqBZg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kuejahe,,5/16/2023,0,,,,,,,,,,,
https://www.tiktok.com/@5ls.idyn01,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/60df414f377c5ef80af8a72b77f2d57f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1fd5a472&x-expires=1755828000&x-signature=w7a1RASVZP3lW5bLLvx76Yj5Smw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,.,,5/14/2023,0,,,,,,,,,,,
