"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3","yt-core-attributed-string 3"
"https://yt3.ggpht.com/ONlR-JY6FKDJv7bC0shIu0hNkBxNWQeVwIdRTTvgUiI1dFCaMxrpl7XnNRt77mcEPas4SL0gsK0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@NeonWhitty","@NeonWhitty","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugyut1YfmuDrHD14NWx4AaABAg","Bang nelson pernah dekat channel NeruNeruson","",""
"https://yt3.ggpht.com/XHKVNZXjs8fUpSOa5uZF0VZUPdAYVgD0yQ2Q-0K9RtBoFoVpDvw63FBzgEi7MWUncA8PlDQDRA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Hann_sfp","@Hann_sfp","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwCIzEGOZym1W4k4up4AaABAg","Aku nonton ini sambil makan kurma coklat","",""
"https://yt3.ggpht.com/ytc/AIdro_mNSAL_iwTPwQ8JHeYwIcYCd_7UngMW8yONPQGlwv5_GuI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aqillarinualdychandra5152","@aqillarinualdychandra5152","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwsSAQWHmaxk9zFsBR4AaABAg","Itu makanan dari kampung gw di garut itu makanan favorit ge","",""
"https://yt3.ggpht.com/o_NOBoMEIdTyZuiiHZ9DIRqWiB2iGENpuEMuAwZKjkaiLY9EuBqkRRvifc_Dv41KrLTcvwx22yI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@saikikusuonownan677","@saikikusuonownan677","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwWRFOGRwXSscVuLXJ4AaABAg","Wah cokelat nya kayak nya enak","",""
"https://yt3.ggpht.com/ytc/AIdro_kYw1lt_r9-WKma_MOOXQyhsKkGR2ZwRV5Sb_sn3GCFsg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@helloeveribady6019","@helloeveribady6019","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy_UJ5_M_5Fw_HdS1x4AaABAg","Pas Kakaknya/Saudaranya/Apalah Bodo amat :v ngomong ""jatuh jatuh Gaes"" kayak suara Muthia Savira Wkwk :v","1","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_n2rJzqzWPSXOFbel3no8yO_8Fy0yTYuroJKH-axBs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@googleyoutube7042","@googleyoutube7042","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw19PiulrRv4wZvEGN4AaABAg","Bang nel aku juga pernah makan chokodot enaknya minta ampun, tapi belinya di kampung","",""
"https://yt3.ggpht.com/S8XkiqiRW5upG90BgPI2iJMYbfpCq81UX4x8PYIOmvqHWZaN_uwshJrdmvX6dlh-IjVdITwHnQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bayuzahranarrabi4601","@bayuzahranarrabi4601","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzNCXdxlu42rBA4uJN4AaABAg","Assalamualaikum bang beacon","",""
"https://yt3.ggpht.com/ytc/AIdro_mAui2pBcnlQNQ2s2lAnvQilSk0r4qEgMO9BkaxiII=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andibalquesrasty3515","@andibalquesrasty3515","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwKJlfM4U5VsvLkg1J4AaABAg","Kak main meepcity dong","",""
"https://yt3.ggpht.com/ytc/AIdro_mwmsYtbjbnOPp2-19WSpxoxwA1okW0_h1zzPioGYHAQrc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@afrartofficial4178","@afrartofficial4178","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy8LJECd-D0fuqmpmB4AaABAg","Ada yang nemenin ya soal nya ada suara cewek dari kameramen ci yyyeeeeeeyy","1",""
"https://yt3.ggpht.com/ytc/AIdro_kp2Pw6c6xDqcEdJk2XcQourfkGbNoOxvbDI8qELB0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@reisyaziami3320","@reisyaziami3320","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwwom6LHIGCKRKkOdt4AaABAg","Nguyah Mulu engak cape apa","",""
"https://yt3.ggpht.com/ytc/AIdro_kVNUcqgpQ9htE1zBqkpdwIcQ6EPm3d-QUzxjwzCmESOp8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@karasunov8671","@karasunov8671","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwaQszflWurRkDKGQt4AaABAg&pp=0gcJCSMANpG00pGi","Gua punyanya coklat tolak miskin","1",""
"https://yt3.ggpht.com/ytc/AIdro_mMmFoLK9WGI47nN5dk32JJ54KB6IK7cUgAVHVxb2g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@krisnadharma5502","@krisnadharma5502","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwKxk-aMM_txs-syBd4AaABAg","Nolson sudah punya pacar apa belomya?","1",""
"https://yt3.ggpht.com/ytc/AIdro_lU6Cu-CYIffjsH6Gix1zm7d1_hEfr5bFP2CVBclViafA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@riobirhamulloh425","@riobirhamulloh425","5 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxZnDPQmpK6orhFAY54AaABAg","2 hari setelah kelahiranku hari valentine :)","1",""
"https://yt3.ggpht.com/7QUuKLMCm3i1qolLhjNPBDL4wCgqPHkW5dYWMY-4AFEscaz8bUM_eGY4L9T9jfV5a0FVc8pVEw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@1kzggamer257","@1kzggamer257","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw5hUamAJ6Hg-ze0594AaABAg","Bagus bang","",""
"","https://www.youtube.com/@bayolubis1125","@bayolubis1125","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyAD0PKsdtqbb5yYmx4AaABAg","Bang beacon tinggal di mana","",""
"","https://www.youtube.com/@khalidpidani3737","@khalidpidani3737","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzMrwu5zrs0BCCjLCR4AaABAg","Beacon cream punya pacar yg rakam itu kan cw","1",""
"","https://www.youtube.com/@WahyudiYudi-kz7lh","@WahyudiYudi-kz7lh","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzVHHGu-8jHrwaJNJZ4AaABAg","Buat hidio cokelat lagi ok","",""
"","https://www.youtube.com/@spongebobgaming9887","@spongebobgaming9887","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugypv5R9P2fOnxn13A54AaABAg","2020?","1",""
"https://yt3.ggpht.com/ytc/AIdro_k0G0bCQuVgdvSnkVo5OpsChfpwR8e_MuNax5CRiRA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bayolubis1125","@bayolubis1125","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyAD0PKsdtqbb5yYmx4AaABAg","Bang beacon tinggal di mana","",""
"https://yt3.ggpht.com/ytc/AIdro_kfuAsqJeIRy7aKgey2fmaI5THZzU1BSb0gIN-S48_SDQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@khalidpidani3737","@khalidpidani3737","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzMrwu5zrs0BCCjLCR4AaABAg","Beacon cream punya pacar yg rakam itu kan cw","1",""
"https://yt3.ggpht.com/ytc/AIdro_mw8QQdHmVlJFi0X4NXXtiOpbYBzmPsOIvnHyYNwNU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@WahyudiYudi-kz7lh","@WahyudiYudi-kz7lh","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzVHHGu-8jHrwaJNJZ4AaABAg","Buat hidio cokelat lagi ok","",""
"https://yt3.ggpht.com/ytc/AIdro_mpBiAhGOu-DzjX-Xj6vI5Ami28pe3IQ3z_7arwBnMrvZU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@spongebobgaming9887","@spongebobgaming9887","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugypv5R9P2fOnxn13A54AaABAg","2020?","1",""
"https://yt3.ggpht.com/ytc/AIdro_lsJPOWs9FeQTj2rhMTfqdzX7lkQyAkWZkCKQiRPsA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dimasdarmawan5242","@dimasdarmawan5242","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugya5ZUnBufG7DwgOaB4AaABAg","Abang yg megang kamera siapa ,pacar Abang kah?","2","1 balasan"
"https://yt3.ggpht.com/v3HbFJiexzXidTLxMVJP7dYEqBNpxZo_nGb6vZ3uQiWOHfzBWhBxANVVCUWFxeY_gYqVjPOCoak=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nijamgemink6095","@nijamgemink6095","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxVUHMIgPkqlU3ED-l4AaABAg","-_-aku juga suka 
Coklat dan juga suka aetoberi","",""
"https://yt3.ggpht.com/ytc/AIdro_kX7pjIltya77gawLmKDSMg_JTtYgJS1u66VtWl0jA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ratripatresia0989","@ratripatresia0989","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw8nal4VgS9qHkjUct4AaABAg","jangan lupa sikat gigi kalau suda makan kak nelson","1",""
"https://yt3.ggpht.com/cfQK46Yyisa1TEMFo48WpBQQ8fK73w726jm_y79qYGvn4j3DHH1_I6raDZyMzcUY20DLYBdVCg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ishakeinik","@ishakeinik","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwBKLetCMVFNbXWZt54AaABAg","Bang, cari pacar sono.. jangan rebahan melulu >:v udh 2020 nih.. :vv","3","2 balasan"
"https://yt3.ggpht.com/ytc/AIdro_lxKppw0gx0CD5Te-RIKgip5EC11wrkmdXqGu_HGLt296M=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@timmyyt6901","@timmyyt6901","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxfvtOUYZTxcDoPg094AaABAg","Sama muthia savira ya makan coklatnya","",""
"https://yt3.ggpht.com/ytc/AIdro_mqHNzKEcv2lDfuP8Xb8lp8cXe-0RGUAHuNPTNmLOA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yusufpombatu6154","@yusufpombatu6154","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgybH4-xMB6qHlAxLUh4AaABAg","2020 siapa","1",""
"https://yt3.ggpht.com/2ZzGWdT_T54VsnQahhw3PHG3GCL589Vs4G2lOrjEGGM53hy9S0ebfxMLqgnDiIOUl-8-iWqgQQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@AydiwScortovio","@AydiwScortovio","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugyuz9xOJfe6mRTMM-V4AaABAg","Kakak udh manis ngapain makan yg manis manis lagiii","",""
"https://yt3.ggpht.com/ytc/AIdro_kQ7ZqtxV976NkDGEIt6Pj-4c2p9fE5bMqn7w02sLosFDY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ryantwg5021","@ryantwg5021","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzBR9LAjlfdfCNvrvB4AaABAg","Di menit  itu pacar mu ya bang becon , oiya bang tetap semangat bikin Vidio nya ya bang saya selalu like Vidio Abang (kolo sempat ditonton :v) yg penting saya dukung Abang terus supaya subscribe nya banyak 

 CREAM (I LOVE YOU ) (No GAY :V)

TAMBAHAN



ASLI DAH AKU BANYAK BACOT DEH KAYA ORANG CERAMAH :V","","4 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kzeis25prN7k_fJVQ-ftRLSG_UtrhygJQ1K_fpwPU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@anastasiasetiawan973","@anastasiasetiawan973","5 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwrSLlLy6wYiWnYc1F4AaABAg&pp=0gcJCSMANpG00pGi","","",""
"https://yt3.ggpht.com/ytc/AIdro_mrf52RZsDxCJ03QoPZp7lkx9W10jgx4it1kyUnCtw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ovlykadir6797","@ovlykadir6797","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx5H4KaHzawMpLhDgd4AaABAg","Bikenkerim siapa yang rekam fidio abang","",""
"https://yt3.ggpht.com/BgJeJ4tnAJPMJUzm5Ajs2IfFnDS0ADvJFJnLUJmrlUIEVlR422mhpf6OZjaRX91jhxCsMV-_=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@haianboxing7200","@haianboxing7200","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz6j7e6qSfxc8Ie2GN4AaABAg","Kenape enga di nero n","",""
"https://yt3.ggpht.com/ytc/AIdro_nCPtOgCpyvEXGMqErn0_8SznpJKBDug6lG-yACNPlPf-k=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ramliramli2651","@ramliramli2651","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwRhsWHZjIhuueZPlN4AaABAg","Kak aku mau nanya siapa yang merekam kakak ya?","",""
"https://yt3.ggpht.com/ytc/AIdro_l65WNwZHADoX8MuJFgB-ConR4VIXMF7BJLraC1l5U=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vionacakep9164","@vionacakep9164","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy2-HJ5OxBxFHfw_614AaABAg&pp=0gcJCSMANpG00pGi","Bang nelson ada suara cewek dia yang megang kamera nya ya dia adek atau kakak","",""
"https://yt3.ggpht.com/ytc/AIdro_lz6S31C_xNH0dwDuQGm_XBy2apuA1IiId8eC2OB-9TsA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zhabrinah0341","@zhabrinah0341","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxvxcunSteCUsF8lfx4AaABAg","Kak beli dimana coklatnya","",""
"https://yt3.ggpht.com/ytc/AIdro_n-aEZlEYi8bLEWafzgXX2-47ST5XFKf4RgK70Qr4MH6GM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dianwahyudi1303","@dianwahyudi1303","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxlFUbVHJb8j6CWVcd4AaABAg","Kok ada yng tawar? Brarti sayang donk duitnya :v","1",""
"https://yt3.ggpht.com/ytc/AIdro_n9ATp6ob7_j6xsXGRLG9rGj-A06ftM3IbwzyKCmg4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@semiajigunawan126","@semiajigunawan126","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz5udyzi7VtfHjGvhB4AaABAg","beli coklat nya dimana","",""
"https://yt3.ggpht.com/ytc/AIdro_l577HRPL13-2PU6RSjWdaf5EyHGJJyle8fS4uWhAZsKw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nyehmnyehy611","@nyehmnyehy611","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxPnMWsDt5ai_Souj14AaABAg","Hmmm aku masa depan ya 2020 nonton nya","",""
"","https://www.youtube.com/@febriandaalexa1333","@febriandaalexa1333","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxxlWkyLnqFo5KbcKt4AaABAg&pp=0gcJCSMANpG00pGi","cie bang nelson punya pacar","1",""
"","https://www.youtube.com/@shalimmuarif4596","@shalimmuarif4596","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzHW5Da6zNZPKX-RxJ4AaABAg","Yang ngerekam tu kk abang ya??aww so sweet","1","3 balasan"
"","https://www.youtube.com/@kontoruchannel8745","@kontoruchannel8745","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgydeLtQCtQEsV_gTEh4AaABAg","Coklat tawar itu pengaruh dari gk ada jodoh","1",""
"","https://www.youtube.com/@fatmachannel-3062","@fatmachannel-3062","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxNCz2DsEWMAWvG3wZ4AaABAg","Cokelatnya enak tuh","",""
"","https://www.youtube.com/@onefaceyourbae9549","@onefaceyourbae9549","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyGLhuAxiho-xNFKEp4AaABAg","Itu sore bang ne ls on","1",""
"","https://www.youtube.com/@andjariprihatiningsih5160","@andjariprihatiningsih5160","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyNqYHslgLX5fNL2_t4AaABAg&pp=0gcJCSMANpG00pGi","","1",""
"","https://www.youtube.com/@yuna-nfh8","@yuna-nfh8","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx74CjuTVl83a2riDR4AaABAg","Kak itu mah Cokodot:coklat dodol. Itu coklat asli garut. Aku suka beli yang rasa sayange. Hehe","",""
"","https://www.youtube.com/@spyx7814","@spyx7814","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwrii_g9nHphYYlAhZ4AaABAg","Itu pacar abang yang Bawa camera","1","1 balasan"
"","https://www.youtube.com/@mamahdiva4297","@mamahdiva4297","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzyNLYoo7-Y34omiax4AaABAg","Kak nelson kalau di garit itu harga persatunya itu 35k,,,,,,salam orng garut.....","",""
"https://yt3.ggpht.com/ytc/AIdro_n6REAMGsaFfyuYxH72jeoqR6ku8BfO9XFt8TAl5k89WQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@febriandaalexa1333","@febriandaalexa1333","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxxlWkyLnqFo5KbcKt4AaABAg&pp=0gcJCSMANpG00pGi","cie bang nelson punya pacar","1",""
"https://yt3.ggpht.com/ytc/AIdro_m0pHIvM-ogYUC3K5bZSoTBRbLiBmUzWHqXh5osUoNyOPU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@shalimmuarif4596","@shalimmuarif4596","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzHW5Da6zNZPKX-RxJ4AaABAg","Yang ngerekam tu kk abang ya??aww so sweet","1","3 balasan"
"https://yt3.ggpht.com/ytc/AIdro_mfOYBvdoupWfFSRSwgv3eP6EBOMVyjjJI2MOoaO2ARAw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kontoruchannel8745","@kontoruchannel8745","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgydeLtQCtQEsV_gTEh4AaABAg","Coklat tawar itu pengaruh dari gk ada jodoh","1",""
"https://yt3.ggpht.com/ytc/AIdro_lkh3fIJXdvS9y1Uq8jXov2-s0jDVczWZ5sFhkFpL0MZvg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fatmachannel-3062","@fatmachannel-3062","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxNCz2DsEWMAWvG3wZ4AaABAg","Cokelatnya enak tuh","",""
"https://yt3.ggpht.com/ytc/AIdro_maWID-y8eNNjQ3uPrR_h8a5VYW6bm-vEDf7lE8u6YeeA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@onefaceyourbae9549","@onefaceyourbae9549","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyGLhuAxiho-xNFKEp4AaABAg","Itu sore bang ne ls on","1",""
"https://yt3.ggpht.com/ytc/AIdro_n_N6G3ickZE-_MsMccFIYwOZPXfBIY0VZH7O5MtYI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@andjariprihatiningsih5160","@andjariprihatiningsih5160","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyNqYHslgLX5fNL2_t4AaABAg&pp=0gcJCSMANpG00pGi","","1",""
"https://yt3.ggpht.com/ytc/AIdro_mRW6UZiyuWlFSzCysWCp6_LZKKwyV5nZN3N2Lr0W6dtg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yuna-nfh8","@yuna-nfh8","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugx74CjuTVl83a2riDR4AaABAg","Kak itu mah Cokodot:coklat dodol. Itu coklat asli garut. Aku suka beli yang rasa sayange. Hehe","",""
"https://yt3.ggpht.com/ytc/AIdro_ld9BXM3-LTEYlbsuhFf2vkPHCgbJSTH1rZshqiJZ3_SuY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@spyx7814","@spyx7814","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwrii_g9nHphYYlAhZ4AaABAg","Itu pacar abang yang Bawa camera","1","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_l0tePoF3BTj1U1IMqvhpxkRu8uFgif_H_F2BRQwNCumo8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mamahdiva4297","@mamahdiva4297","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzyNLYoo7-Y34omiax4AaABAg","Kak nelson kalau di garit itu harga persatunya itu 35k,,,,,,salam orng garut.....","",""
"https://yt3.ggpht.com/ytc/AIdro_l2_qjqVxA5Sw632MuQ7ayvYK100VFiUHJUy-XpIKM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yunipassolle8348","@yunipassolle8348","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwcxPty_yQjZgJHLzp4AaABAg","Ih mau Dong coklat nya","",""
"https://yt3.ggpht.com/ytc/AIdro_mXLN5TcHq8AWcI300w67Q0_qrVfEQk9j9lj8Q-eQxdhpUb=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Yes-mf8kr","@Yes-mf8kr","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy1-5lS_BskA3Ir5dB4AaABAg","Jomblo setia deh wkwkwkwk","1",""
"https://yt3.ggpht.com/ytc/AIdro_ln9T6OUiEscDw5oBVERTRjKh6d6AQwvSiE3izPnbV5erEF=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mrantz4756","@mrantz4756","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyYshtYgRXQpe58X5h4AaABAg","Bang nelso yang ngevidio siapa sih kok kayak suara cewek","",""
"https://yt3.ggpht.com/Y4Riy76ChMDIFqpp36nk2g58_A7v0plUsGuulGTcR1_L6LypcoesjTwS2RThrkaJgcHT03eJ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mhmmdbianda","@mhmmdbianda","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz28q0if8poatsKIH14AaABAg","Ngebucin bang Nelson","",""
"https://yt3.ggpht.com/ytc/AIdro_nNWsTynP9PJ7Yl9LHhatBxiopZ9CRHcw45rk1Hdgulyjw8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nyomanmaharini6239","@nyomanmaharini6239","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxHpnDcKzMtED-3oMd4AaABAg","Kak semoga cintanya tercapai","",""
"https://yt3.ggpht.com/ytc/AIdro_mXJNaSzfvvc0GKWEunxEkW2kftA1bU6fuYzwWhgzzrGjc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@syalqiaarief8307","@syalqiaarief8307","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy5zo64_1bKgqFVuqB4AaABAg","Beaconcreamr
Kayra","",""
"https://yt3.ggpht.com/j6R07VBbeodpQV-6gdsLiLbMcOJY4-AQK307bYUyyTtFzb-dNZMBuACjsUv93boRiSW_jVoP=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@egelagang","@egelagang","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyqPVUw7zQ8V7aYhNJ4AaABAg","KEK BANGUN TIDUR NJIRR :D","1",""
"https://yt3.ggpht.com/EZEUpJYXaTSy8Uu99mjJpMI5KaHcv0OQhhUtsxGiG61zXAlio-4bQEvtsvl8CXp2n8f6Lio0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@vidhelio","@vidhelio","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw3J-kadH7Y9gS3i0R4AaABAg","Bang rebahan main roblox plss","",""
"https://yt3.ggpht.com/NTNpj2MrmL3pOSFCd1uEPJkW1N2SKNvyG5J-tdwsOVWvcMte1-pkv7m1DhWM08oK3jdOOQle=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rika7438","@rika7438","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwGDSpvxQiEHsj4Rnx4AaABAg","Beaconcream makan cokelat nanti gemok","",""
"https://yt3.ggpht.com/ytc/AIdro_kQmF3KrE5FJ7DfDwmnJ4DCSMM80yZPA6DISArpxAY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dwiaryanti8165","@dwiaryanti8165","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwqdscQP76x7Tr-1l54AaABAg","Jadi ngiler","",""
"https://yt3.ggpht.com/ytc/AIdro_lfPntnEzkRWTw7NtjbaeSsdp7qlkq2dXTQ5WcYguk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gunawanyusuf8601","@gunawanyusuf8601","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwMREeQoYpMyA3Jcj94AaABAg","Kak biken ganteng ngan pake kaca mata","",""
"https://yt3.ggpht.com/ytc/AIdro_kHC3qY-2tcWZdPNPCrh6o3GyEi-NCzhdA8LezRWuN045SO=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@salmamaulida2152","@salmamaulida2152","3 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxyRN_2fyiDxgKfJOF4AaABAg","Dah 2021 nihh banggg","",""
