username,comment_text,timestamp,source
ale🫧,dingin banget gak ka? bawa bocil 1tahun drama ga ya 😌,7-8,tiktok
calon ibu kos🙎‍♀️,cantikkk bgt,6-29,tiktok
Ayubaadif,Spill jaket kaa,6-28,tiktok
araaaa,yang mau ke papandayan minggu/senin ini ada ga ya? aku dari garut ga punya temen😭 tapi pgn naik,6-26,tiktok
Sisulung.,spill jaket,7-3,tiktok
ultramen13,pengen sih cobain cuman,6-16,tiktok
Damm?,itu kereta apa kak? 45k?,6-28,tiktok
Killlrr,Spil jaket kak 😁😁😁,7-19,tiktok
✮ell✮,"ada yg mau bareng ga tgl 23 juli ke papandaian, dari Karawang",7-11,tiktok
cewon😺,disitu panas apa dingin kaa?,6-24,tiktok
nad 🩰,ada yang mau bareng ga? tgl 10 an dr st pasar senen,7-1,tiktok
backpackher,kak kamu naik motor apa ke papandayan? beat atau matic gitu aman??,7-20,tiktok
zhp store,disana beneran ga ada signal ya kak,6-28,tiktok
bilaa🧚‍♀️,ada yang mau bareng papandayan ga 21-22 juni,6-16,tiktok
user4390267473674,ka itu check in penginapannya tengah malem boleh ??,5-27,tiktok
Coklat pasta,suasananya dingin bgt ga ka?,6-8,tiktok
blosoom.me,kak sewa kamera nama tokonya apa?,7-12,tiktok
Indri Yani,ka ini trek nya gimana?,6-15,tiktok
⋆𐙚 aenii 𐙚⋆,"ges temenku ada yg opentrip bisa dri subang 300
jakarta 360
bandung 300 kayanya akhir bulan ini deh",6-3,tiktok
zhraagsniari,Ka orng mna?knoa ga ngjak aku lagi cari tmen muncak ni,6-12,tiktok
fik,total semuanya 374.500 ka,4-23,tiktok
MayALmY,Ini camping gak kak,6-21,tiktok
rivalpram,hari biasa warungnya pada buka ga ya,6-16,tiktok
🦄,kak kamu pake sepatu apa?,6-19,tiktok
miwamiw_01,ka spil jket nya,6-8,tiktok
amaaa,ka itu ko tbtb udh di pos5 dlm waktu 10 menit?,6-3,tiktok
lias,ka jaketnya beli dimana?,6-10,tiktok
yann soft spokenn,info brengan tektok ke gn gede 12-13 juli,6-23,tiktok
razka,dari pwk lebih murah cmn 8k subuh jm 04:25 sama mlm 22 : 19,6-22,tiktok
lala,ada yg mau bareng dr cikampek ga???,7-12,tiktok
Laelasari,389000 bukan si hahaha,6-12,tiktok
Niss📌,adaa yang ot dari ciamiss gakk nihh kakk??,6-18,tiktok
salsaabila,ada yang mau trip juga ga? barangkali bisa barengan😭,7-23,tiktok
Alzzz Ft GG,374k,6-22,tiktok
🐹🌱,kak Spil jaketnya🙏🏻,6-6,tiktok
m,info barengan dari bdg atau ot deh tgl 27 juni pls,6-10,tiktok
Handayani751,in syaa Allaah .. masuk list selanjutnya🥰,6-29,tiktok
Widy,Naik motor nya sampai atas apa cm di parkiran? Jalanan nya ngeriii kl sampai atas..,6-1,tiktok
dhifa,ini habis sekitar 374500 per orangnya ka? udah termasuk PP?,5-27,tiktok
Babyo.official,Kalo nginep nyaranin di candra kirana murah ada kamar rendam air panas nya,5-15,tiktok
Bita,Total 460.000👌,4-23,tiktok
RA GAMERS,itu kalo bikin video di atas kena cash yah?,5-23,tiktok
bubblegum,jam 9an dingin ga ka?,5-23,tiktok
Chelsea Fc,Cari barengan tgl17,5-14,tiktok
MaoLeedaᵕ̈,Spill topi kak,5-19,tiktok
luckygirls_25,Sekarang harganya mahal,5-21,tiktok
flow17,ada yang mau bareng ke papandayan 15 juni hari minggu,6-8,tiktok
vio-yaa,habis berapa ka buat naik gunung aja?,6-5,tiktok
Nana,kak track nya landai apa bikin ngos ngosan?? 😁🙏,5-15,tiktok
r!f4N,398000 🗿,5-18,tiktok
dewra,Ini klo sendirian gkpp gaaaaa,6-9,tiktok
strawgirls,simaksinya murah yu,7-19,tiktok
Arie Kopral Firansya,kalau kakaknya hari biasa ke papandayannya 414000 kalau pas libur 426500.,6-6,tiktok
ROMS4YOU.,ini kaga ada plakatnya ya?dan gak bisa ke puncaknya?,6-18,tiktok
Kak Zee,kak itu sewa motornya yang dekat stasiun apa?,6-11,tiktok
diniis🐬,Info trackingnya berapa lama ya? 😊🙏🏻,6-10,tiktok
nena,spill jaket ka,6-6,tiktok
fandijk,yg mingdep mau ke papandayan ada kah? cari temen buat ke sana dari bandung,5-24,tiktok
Bbnbyyg,Kak info sewa mtrnya kak,6-14,tiktok
unn,kak spil celana,6-11,tiktok
MRH.Shopping,ada yang mau kesana ga dari bekasi,6-14,tiktok
Pramudya Tour and Trip,yuk yg mau ikut tektok papandayan bareng bulan juli bisa dm 🙌🏻,6-23,tiktok
eva09,2015 tektok Papandayan dari Karawang naik truk. habis turun gunung lanjut jalan kaki sampe jalan raya kota. kaki Ampe geter,6-29,tiktok
d,"ada ga si OT ngadain tgl 18,19?",7-6,tiktok
masridhwan🐧,cari barengan buat 14 juli,6-14,tiktok
ig @zahrainyy,kak klo solo emg bsa?,6-9,tiktok
Lala Adelia,Tektok ya ka,6-8,tiktok
Chikiii,yukk ada yang mau barengan dari jkt tgl 3 Agustus?,6-26,tiktok
anakbdp,"cari barengan buat tanggal 11 juli, dari Depok",6-14,tiktok
airii,jaket brand apa ka?,6-1,tiktok
Ahmad Aeman,terimakasih kak untuk infonya,6-23,tiktok
Kaka Ject..,"total Budget trip papandayan Rp. 411,500",6-12,tiktok
Wearoutdoor22,ada yg mau ikut berangkat besok,6-13,tiktok
￶￶Ig:@ival348,spill jaket nya kak,4-23,tiktok
floo🏎️♡,kak disana sinyalnya gimana?,6-15,tiktok
Randdddd,cocok banget buat pemula mah,6-17,tiktok
Fajar Fauzien,Ini tektok??,7-8,tiktok
novalll,441k,4-22,tiktok
Akumarimar,Boleh lah dicoba nih dri cikampek berarti hehe,4-22,tiktok
luziiii,spill jaket ka plisss🥺,6-15,tiktok
Lif,kak? ikutttt,4-23,tiktok
دينتا,total 389k,6-7,tiktok
vavapRudi Permana,"kemarin saya dari Bandung Berangakat ke papandayan 7 Orang bensin 250 PP,ticket masuk 40 ribu per orang ,parkir mobil 40 ribu,makan bawa bekal dari rumah Alhamdulillah pas sampai masih hangat jajan habis 150 kopi dan indomie total 750 ribu untuk 7 orang",7-7,tiktok
Anadariyani✨,-+ 414.000 (ini sama tiket masuk 1 orang yg 25rb) 😁,4-11,tiktok
dimsumentaiz,abis ±260an perorang ka? (pake tiket masuk kendaraan roda 2 hari libur),4-19,tiktok
aboutmellonlyone,sewa ip berapa,6-17,tiktok
Pitachu🐹⚡️,Bawa bocil aman kah,5-27,tiktok
tadinyarindu,"kak aku liat kamu pake rubtrack, aman gak?",6-30,tiktok
Uchel,Kak gue like vt lu karna lu pake sound nya pacar gue😁🙏🏻,6-6,tiktok
aideyyyy_,kpn ya punya tmenn muncak brng hm,5-16,tiktok
reza ramadan,ada yang mau bareng tanggal 8 ke Papandayan,7-5,tiktok
liévanilaz,bukannya ada tiket yang murah ya sekarang st cikampek ke st garut waktu itu sekitaran 14k saya naik buat ke jateng,5-25,tiktok
☘️PURI☘️,tth aku mondok di garut di nurul huda cibojong jadi kan pindok nya deket sama gunungbpapandayan jadi tth aku kalo libur sering ke situ,6-28,tiktok
in,aku ke papandayan cuman sampe pos 7 udah gak kuat cape😭,6-27,tiktok
ɨʀʄǟռ~,"Mau kesana cuman musin hujan 😭, takut malah banyak kabut",5-17,tiktok
rachmafitriana5,jalannya kalo bawa ank kecil bersahabat gk ya,6-25,tiktok
humpilahop,"kemaren udah sampe pintu gerbang Papandayan, hujan gak berenti akhirnya balik lagi 😅",6-30,tiktok
saviraps,ada yg mau ke papandayan brg aku ga? aku nyari org nih dr cirebon😆,4-24,tiktok
jawa,Cilacap garut agustus gas papandayan,6-5,tiktok
Pitachu🐹⚡️,Kak bisa langsung pos 5 itu naik ojek kah? Spill mingdep mau kesana😬,5-29,tiktok
Utom Beol,ga nginep kak? PP?,5-10,tiktok
airii,ini bogabo series apa yaa ada yg tauu,6-1,tiktok
كاميلا,adaa yg mau ke papandayan ga yaa dari jatim buat bulan juli😔,5-18,tiktok
V@tm@,naik angkot dr rental aja ke terminal 8000 dua orang,5-21,tiktok
ismitazkia28,Dingin ga ka disana?,5-13,tiktok
Gangan alwannn,itu kalo nyewa motornya ga booking bisa???,7-4,tiktok
Lil,yg di Orchid garden tpi itu Hydrangea,5-14,tiktok
kinderjoy,kak itu ke papandayan kalo udah naik ke atas udaranya panas atau dingin ?,5-12,tiktok
Awan Kinton,"Total 441.000k kalo weekend, kalo weekday 428.500. ini total kl sendiri ya, htm dll diitung sendiri kecuali gocar",6-8,tiktok
Triaa099,nyari barengan yok,5-27,tiktok
iwul🌹,limarebu 3hr 2mlm dr cileungsi-papandayan.,6-3,tiktok
m1lktea🪸🧜🏻‍♀️,itu dri gerbang kedalem udh mulai jalan teh?,5-26,tiktok
hanafii,489k yaa kak + tiket temen sm parkir motornyaa,5-2,tiktok
Vankastudio,guys ada yang mau ke papandayan tgl 2 juli ini??,6-23,tiktok
Mahesprmn,398.000 kayaknya,4-11,tiktok
im del rey,ada yg mau bareng ga 19 20 juli🥰,7-3,tiktok
RUMAH SAKIT JIWAKU,still jaketnya kak,6-15,tiktok
Rheisya Adinda,link jaket kak,5-9,tiktok
arsty,sholat ashar dmna teh😭🙏,4-29,tiktok
narupi,"terakhir ke papandayan thn 1995 pas lulus sma, ah ternyata saya sudah tua",5-9,tiktok
SAODAH🍃 || Mama A4,mau ke situ.euy,6-21,tiktok
indah.fitria,keren banget si lu kaa sendirian,5-9,tiktok
spillby.pty,426.500,5-20,tiktok
nunbi,bc papandayan bisa buat tidur ga?,4-25,tiktok
sambaechu🥬🥬🥬,Kak ini jalur nya jelas bgt ga? Takut nyasar 😭,5-30,tiktok
Putra Garsel Tea,❤❤️👍garut hadir,6-5,tiktok
Orion Adventures,keren tehhhh,5-23,tiktok
gung_sfh,"cari teman camp ke Papandayan
start Cimahi naek kereta wkwk",6-28,tiktok
JIASTORE.,398.000 bukan ka,5-1,tiktok
Pejalan Abal Abal,jaman gw dulu masih murah 2011.,6-6,tiktok
hzzts,setelah ku hitung semuanya Rp.389.000 kak .. semoga aku juga bisa trip ke Gunung Papandayan kaya kakaknyaa☺️☺️Aamiin..😇,4-11,tiktok
abdrhmnas,lokasi sewa ip dimana?,6-1,tiktok
santi,"jadwal Primajasa jam brp ka?
Garut ke cikopo
ada yg k Karawang kah?..",6-7,tiktok
Jeek,total 399.500😁,4-23,tiktok
Siti_MS30,bisaa lahhh kalau gt subang tektokan buldep 🔥🔥,4-27,tiktok
ujoyy22,pohon iconic itu sebelah mana sihh,4-22,tiktok
dev,"makasi info nya kak, ini yg aku cari cari😻",4-19,tiktok
Lemontea.,"kak ko bsa jam 10 kurang start, sampe pos 5 jam 10 lebih😂",5-8,tiktok
Lia,sewa kamera nya di mana nya ka,5-10,tiktok
ena🐹,"ka kalo berdua aman ga, takut nyasar ga?",5-30,tiktok
Trinur798,Jalan akses menuju papandayan naik motor cukup curam ga?,5-12,tiktok
Anakorang,kalo mau ke papandayan dari kediri naik transport apa yaa?,4-25,tiktok
.,413.500 totalnya kalo gak salah 😂🙏,4-24,tiktok
yenn 𐙚,kak spill jaket doang,4-22,tiktok
Assyaffa putri,dari bandung yuk gass,5-1,tiktok
Asyifaalfairuz,itu sewa IP di mana k,4-28,tiktok
raiii🎀,"kalo diitung per org, totalnya Rp261.500",4-23,tiktok
Why_.Not9,"budget nya sekitar 400 an mba benr ga 😂
btw satu daerah kita mba😅",4-23,tiktok
Jalani aja dulu,Keren,5-23,tiktok
JEMPUTAN PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",6-4,tiktok
fazaaaa,ayo cok mudah papandayan tuhh,5-29,tiktok
🍵,ka papandayan hela 🙂,5-8,tiktok
TRANSPORTASI GUNUNG GARUT,"@TRANSPORTASI GUNUNG GARUT: Aslm,izin kak yg membutuhkan jasa penjemputan dri st garut/terminal garut langsng kepapandayan,guntur dan cikuray kami ready 24jam silahkn hub 081323323979",4-18,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"izin kakak🙏
Barang kali di sini membutuhkan jasa transportasi antar jemput ke Papandayan/Cikuray dari stasiun Garut,Leles,Cibatu,terminal guntur,pol primajasa dan sekitaran Garut bisa DM/hubungi WA admin:
085221965608",5-22,tiktok
🌷,papandayan,7-19,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",6-16,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",6-19,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT/CINTA NAGARA)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",7-23,tiktok
nurhaliza,"bisa nih hiking bareng-bareng, tapi sayang garut bukan sii 😭",6-17,tiktok
Purple,kak kalo mau trip papandayan lg ikut dong aku please,6-20,tiktok
ᶻ 𝗓 𐰁 .ᐟ,org garut mampir vt ku aku jual preloved cod daerah garut 🥰,7-2,tiktok
petualang ADVENTURE,barang kali ada yang mau ikut trip ke papandayan? 28-29 Juni,6-26,tiktok
may_yy14,Info barengan dong tektok papandayan tangl 21-22 dr jakarta 🥰🥰,6-12,tiktok
kitingss,mending papandayan apa prau nih? masukkan nya dong,6-7,tiktok
petualang ADVENTURE,GAS LANJUT PAPANDAYAN BARENG MIMIN🥰😉,5-29,tiktok
Nbstlaa,"300k lebih deng meuren, tpi kita nnti nginep dlu klo misalkan itu?",7-15,tiktok
oishiPopcorn,mau bil? wkwk,6-11,tiktok
🤍,ini dulu kali ya sama om?,7-4,tiktok
ᥒᥲ,"ini dri ckp, budgetnya lumayan si",6-30,tiktok
amn_dinda,ayo,6-15,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"izin kakak🙏
Barang kali di sini membutuhkan jasa transportasi antar jemput ke Papandayan/Cikuray dari stasiun Garut,Leles,Cibatu,terminal guntur,pol primajasa dan sekitaran Garut bisa DM/hubungi WA admin:
085221965608",5-22,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",6-16,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",6-19,tiktok
TRANSPORT PAPANDAYAN-CIKURAY,"Izin kaka🙏🙏
Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT/CINTA NAGARA)dan membutuhkan jasa transportasi antar jemput dari :
-St.Garut
-St.Leles
-St.Cibatu
-Terminal Garut
-Pol Primajasa
-dan sekitar nya
Bisa DM /Hubungi WA :
085221965608",7-23,tiktok
liy,yuk awal juni yuk dari cikampek,5-1,tiktok
alllll🤍🎀🍫,bisa sewa ip nihhhhh,6-10,tiktok
matchalatte__,next ayok,5-10,tiktok
ikeeAaa,gas,6-1,tiktok
𝕸𝖆𝖓𝖚𝖘𝖎𝖆 𝖒𝖚𝖓𝖆𝖋𝖎𝖐,😳😳😳,5-31,tiktok
DewiqMalik,ikut,5-6,tiktok
Indah Susilowati801,🥺,1 h yang lalu,tiktok
susan,🥺🥺🥺,1 h yang lalu,tiktok
?,☺️,2 h yang lalu,tiktok
luvlindaaaa,besttt,4 h yang lalu,tiktok
Vivinity,🥰,4 h yang lalu,tiktok
dyn,✨✨✨,5 h yang lalu,tiktok
FebPangestu,😭😭😭,5 h yang lalu,tiktok
𐙚⋆˙⟡,🤭,6 h yang lalu,tiktok
Desiwlnsr,🔥,6 h yang lalu,tiktok
"hi, ia🧚🏻‍♀️",😳,1 m yang lalu,tiktok
🐣mona.PJM💜,👍,7-30,tiktok
gisstaa,🥰🥰🥰,7-29,tiktok
m e l d a,🥰🥰🥰,7-29,tiktok
Tntaaulia,😭,7-28,tiktok
sianakkeciww,✌,7-28,tiktok
Irma Solihat,🥰,7-28,tiktok
Nidiaygy,😂,7-27,tiktok
Nazwa Sidqiyah,😁,7-26,tiktok
oneplusoneෆ,🙏🙏🙏,7-25,tiktok
thisonepisces,💞,7-25,tiktok
zzr.laa,😁😁😁,7-23,tiktok
Mazda,😅,7-22,tiktok
Rascha Maharani,😂😂😂,7-20,tiktok
🐾,🥰,7-19,tiktok
✿ resshanum ✿,😭,7-17,tiktok
🦋,🥰🥰🥰,7-16,tiktok
Risma,😂,7-15,tiktok
AYY✨💫🌼🐼,🤲,7-14,tiktok
🅰️,🥺,7-14,tiktok
julia ananda putri,😳😳😳,7-13,tiktok
انيله,😳,7-13,tiktok
jeong,🥺,7-13,tiktok
xxbiyyy,🙏,7-11,tiktok
siapaweh,😭,7-11,tiktok
UCUB,😁,7-10,tiktok
ImDJ,❤️,7-10,tiktok
user6275228381997,🥰🥰🥰😁,7-10,tiktok
mequeen,😁,7-10,tiktok
Lisdaayn 𝜗𝜚 ࣪˖ ִ𐙚,😂😂😂,7-9,tiktok
🦄,❤,7-9,tiktok
MR.raden🇳🇱,gas,7-7,tiktok
olipss,🥰🥰🥰,7-7,tiktok
🌷🦩🕊️🧚🏻‍♂️,😭😭😭,7-6,tiktok
vina,ka harus pakai guide ga klo pemula?,4-29,tiktok
Iing Iing,ini bisa tektok ga ka?,4-26,tiktok
anastasya,kak sorry booking penginapannya via aplikasi kah?,5-8,tiktok
haipnppl,Kak ini disana ada sewa sepatu juga gak?,5-4,tiktok
adra audrelia,kak serius dr start ke pos 5 segitu? deket bgt kah?,4-27,tiktok
Istinilam,spill jakettt,4-27,tiktok
Sandji.and,Ka spill sepatu nya ka,4-28,tiktok
matcha🌱chi,"ada yg mau ke sana ga tgl 7-9 juni,kebetulan aku org cikajang rantau di jkt mau ke sana tp ga ada temen,ntar bisa nginep di rumah aku",5-7,tiktok
wdia,Yang mau bareng tgl 11-12 mei ngecamp pk mobil jabodeta pribadi dm pliss butuh 1,5-7,tiktok
Mindful Moves,ada sewa sepatu jaket gitu ga sih😭😭😭,5-3,tiktok
Voodo,kak naik sampe puncak atau engga?,5-7,tiktok
rani,"Kakk, spill celananya dongg",4-27,tiktok
curcumaplus,pngnn ih tpi dri jkt😔,4-29,tiktok
Piciexssss.K1Z,Info jaket kak ?,5-7,tiktok
romakelaffaaaa,Sewa kamera berapa ?,5-8,tiktok
Flollyna Ramel,kalo nginep di stasiun garutnya aja bisa ga sih ka?,5-2,tiktok
Gaun pengantin muslimah,"aku rencana mau naik tpi bertepatan di malam 2 suro, aman ga ya? tanggal 28 juni",4-29,tiktok
0%,Spill jaket slide pertama,5-4,tiktok
Fajar.Muzaniii,"aku juga dari cikampek, kotabaru",4-27,tiktok
pengguna tidak ditemukan,gmna ka pengalaman dstu? soalnya rencana mau nginep dstu juga,5-8,tiktok
mwpri,🥰,7-6,tiktok
🅱️,😫,7-6,tiktok
Nyenyee,🥰,7-5,tiktok
🌍⬛⛓️,✌️,7-5,tiktok
carrandleaa,😁,7-5,tiktok
Thriftmiput,😂,7-3,tiktok
Yobana,😁😁😁,7-2,tiktok
Zein,😁,7-2,tiktok
koptumofficial,total semua nya 436ribu kak,7-2,tiktok
Zeara Store,😁😁😁,7-2,tiktok
kei syg baskara,💞,7-1,tiktok
￶nailanazya,✨,7-1,tiktok
rdpgi,😁,6-30,tiktok
Dhea Marcela,😂,6-30,tiktok
Syaqila Maulidia,🥰🥰🥰,6-29,tiktok
clar.,👀,6-29,tiktok
Outhrift.in,😂,6-29,tiktok
deny,😁,6-29,tiktok
Capra Carbon,🔥,6-29,tiktok
icannn56,😫,6-28,tiktok
Putri Febryanti,😂,6-28,tiktok
Wan'z Gaming,😳😳😳,6-28,tiktok
snaidahh,🥰,6-28,tiktok
oii..,😂,6-27,tiktok
🐚,😔,6-27,tiktok
haaversyyy,😂😂😂,6-26,tiktok
..,😩😩😩,6-25,tiktok
mwemwehe,🤣,6-25,tiktok
2814.pm,😜😜😜,6-25,tiktok
santii,♥️,6-25,tiktok
17,😁,6-24,tiktok
jaforja,🥰🥰🥰,6-24,tiktok
kidez,😁,6-23,tiktok
rainbow,🥰,6-23,tiktok
R.BANU07,❤️❤️❤️,6-23,tiktok
Naa,udah ada referensi nih,6-22,tiktok
💋,🥰,6-22,tiktok
mn4,🤣,6-22,tiktok
curse,😭,6-21,tiktok
sanashoping,👈👈👈,6-20,tiktok
ALIYA,🗿🗿🗿,6-18,tiktok
younggky__,🔥,6-18,tiktok
aisolihah152,😂😂😂,6-17,tiktok
Sendizs,🗿,6-17,tiktok
Candy_Good,😭😭😭,6-17,tiktok
oioi,🥺,6-17,tiktok
emvi,😂,6-16,tiktok
storecinday,😭😭😭,6-16,tiktok
🗣️nna,😁,6-16,tiktok
silvv.,😭,6-16,tiktok
mona,😁😁😁,6-15,tiktok
mona,😩😩😩,6-15,tiktok
￶￶,🤲,6-15,tiktok
Do It,🥰,6-14,tiktok
au.aulia,😳,6-13,tiktok
diva pake v,🥰,6-13,tiktok
pp seram,🤲,6-13,tiktok
Microboy•,😆😆😆,6-12,tiktok
MyMputt,🥺,6-12,tiktok
z,😏,6-12,tiktok
Nagri Kaler,🥰🥰🥰,6-12,tiktok
Nagri Kaler,😂😂😂,6-12,tiktok
aura del rey,🥰,6-12,tiktok
Auf Geht's,🔥,6-11,tiktok
່diks,😱,6-11,tiktok
richoptra,🤣🤣🤣,6-11,tiktok
boboiboy,🥰,6-10,tiktok
syfafauziia,🤗🤗🤗,6-9,tiktok
Hidaaaaaaaaa,🤣,6-9,tiktok
Serli ke2,😅,6-9,tiktok
abcdefu,SINI YUKK AKU MAU DEH KALAU INI,6-8,tiktok
Nandaarifaa,🔥🔥🔥,6-8,tiktok
lly,🤭🤭🤭,6-8,tiktok
frozxyen,🥰,6-8,tiktok
nasa,😭😭😭,6-8,tiktok
🥑,🥰,6-8,tiktok
eva,😁😁😁,6-7,tiktok
niniperkenil💪🤟😁,😳😳😳,6-6,tiktok
fithria Nurashiatina,😂😂😂,6-4,tiktok
moon light 💫,😳,6-4,tiktok
m x s💋✨,🥰,6-3,tiktok
Wulanちゃん,🙏,6-1,tiktok
kitkat,🔥,5-31,tiktok
user5910092445306,😁😁😁,5-31,tiktok
Martinusdl27,😂,5-31,tiktok
It's me,Yuk,5-30,tiktok
eca,✨✨✨,5-30,tiktok
🦀,🥰,5-29,tiktok
oreoo.goreng,😁,5-29,tiktok
🌻🌻sunflower🌻🌻🌻,🥺🥺🥺,5-28,tiktok
Gigita1312,😂😂😂,5-28,tiktok
for rfk,👍,5-27,tiktok
She lee la,😳😳😳,5-27,tiktok
Candyyummy,☺️,5-27,tiktok
tikaanf17,😁,5-26,tiktok
Youndaa,🔥🔥🔥,5-22,tiktok
ichell,🥰,5-22,tiktok
🥰,😳😳😳,5-21,tiktok
chel,😔😔😔,5-20,tiktok
dim,👍,5-19,tiktok
˚࿔𝐮𝐧𝐚𝐚🧸࿔,😭,5-19,tiktok
liyaaar1,🙏🏻🙏🏻🙏🏻,5-19,tiktok
mochidolan,🥰🥰🥰,5-18,tiktok
almahyra shazia,🥰,5-18,tiktok
AR,😞😞😞,5-17,tiktok
Fitri Oktaviasari902,😂😂😂,5-14,tiktok
clara,😻😻😻,5-14,tiktok
D,🥵🥵🥵,5-13,tiktok
Taurus♉️,😁😁😁,5-13,tiktok
Hidayati Anisa,😭,5-13,tiktok
MiskaLestarii,😂😂😂,5-12,tiktok
Yara,😂,5-12,tiktok
Americano☕💕,😂😂😂,5-11,tiktok
_rossasnta,🥰,5-10,tiktok
yantisartika01,🥰,5-10,tiktok
🍃,🤭🤭🤭,5-10,tiktok
nopnop,😭,5-9,tiktok
PAPANDAYAN TRAVEL&informasi✅,🔥🔥🔥🔥🔥🔥🔥🔥🔥,4-22,tiktok
cocomelon,"kak kalo mau ke orchid garden nya ,tetep hrs masuk ke gunung nya dlu apa beda tempat?",6-19,tiktok
pridaroslina,yu dong hahahaha,6-7,tiktok
Lylasora,spill celana dong kak,6-23,tiktok
Saltedcaramel,Kak spill sepatu yg dipake dong,6-19,tiktok
myself,jaketnya bagus kak spill dong,6-7,tiktok
Vivianlee,"Gara2 naik gunung skg viral anakku jd fomo pngen naik,cuma aku ga ngijinin takut gmn2 tp dianya keu2h pngen naik.Terpaksa aku jg hrs ikut naik klo bgini 🤭😩",7-22,tiktok
ybk,info dong partner kesana dri garkot,7-5,tiktok
putriii🧚🏻‍♀️,ada gojek yg sampe bc ngga kak?,6-26,tiktok
Dudii,ka banyak punglinya ga? katanya banyak punglinya,6-22,tiktok
Siti Nurbaeti,Boleh dong kak 🤭,6-8,tiktok
CRYzell,😘,5-30,tiktok
puyo ʚїɞ,kakk spill sepatunyaa dong,5-13,tiktok
syahwa,tah jel,7-25,tiktok
Sherina,Mauuu yu,6-8,tiktok
apriinya__,ini lohh yuuuu 🥰,6-7,tiktok
aldimaulanayusuf,"ada yang mau ikut open trip bersama kami
- 4 agustus tektok gede
- 5 agustus tektok sindoro
- 5 agustus tektok kawah ratu
- 5 - 6 agustus camp slamet
- 6 agustus tektok papandayan
- 6 - 7 agustus camp merbabu
- 10 agustus tektok papandayan
- 12 - 13 agustus camp gede
- 23 - 24 agustus camp prau
- 26 - 27 agustus camp slamet
- 30 agustus tektok kawah ratu
- 31 agustus tektok ciremai
- 3 - 4 september camp merbabu
apabila berminat bisa dm yaaaa",7-29,tiktok
🤍_Napisaaa_🤍,aku kayanya klo mendaki di situ dikit² foto 😭,5-3,tiktok
nurmidah📍,brapa si harga papandayan,6-1,tiktok
caca,kak serius cuma bawa tas sekecil itu?😭,4-22,tiktok
Machery🫶🏻🍑🍣,Budget abis brp,5-10,tiktok
Icha,mau cobaa kesitu tpi gaada tmennya:),4-22,tiktok
nidaa,kak km kestu abis budget brp?🥺,4-22,tiktok
floella.hikaruu,"kakk, disana dingin bngt ga sih? tkut salah bawa jaket",5-12,tiktok
uriiii,pengen ii cuma ga punya alat2 buat naik gunung kaya sepatu dll nya😭,4-22,tiktok
PrilPril,kak dingin ga sih?,7-23,tiktok
sulaiman,ud kesana dinginnya minta ampun mines 5 drajat bln agustus 2024,7-17,tiktok
sandimaul_,spil budget nya ka,7-2,tiktok
nuryylll🦕,dingin atau panass disana kaa??,7-9,tiktok
nanana.rhz,"GAISSS, AKU LG OPEN TRIP NIII KE GN PAPANDAYAN. ADA YG MOO JOIN?!?!?😋😋",4-23,tiktok
